,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration
1093,SPX231117C04660000,2023-07-07 3:15PM EDT,4660.0,59.28,50.6,55.2,1.3,+2.24%,4,95,13.87%,0.5238095238095238
1094,SPX231117C04670000,2023-06-23 10:15AM EDT,4670.0,42.9,47.4,51.9,0.0,-,65,157,13.75%,0.5238095238095238
1095,SPXW231117C04675000,2023-06-21 1:40PM EDT,4675.0,51.47,47.4,49.0,0.0,-,1,33,13.53%,0.5238095238095238
1096,SPX231117C04680000,2023-07-06 3:25PM EDT,4680.0,51.49,44.4,48.8,0.0,-,2,4,13.64%,0.5238095238095238
1097,SPXW231117C04690000,2023-07-07 12:26PM EDT,4690.0,49.4,42.9,44.6,-8.18,-14.21%,2,14,13.37%,0.5238095238095238
1098,SPXW231117C04700000,2023-07-05 10:07AM EDT,4700.0,44.5,40.2,41.8,-11.16,-20.05%,1,46,13.27%,0.5238095238095238
1099,SPX231117C04710000,2023-07-06 9:38AM EDT,4710.0,41.01,37.1,39.2,0.0,-,60,52,13.18%,0.5238095238095238
1100,SPX231117C04720000,2023-07-06 9:37AM EDT,4720.0,38.6,34.6,36.7,0.0,-,52,27,13.08%,0.5238095238095238
1101,SPXW231117C04725000,2023-07-06 9:36AM EDT,4725.0,37.69,33.9,35.4,0.0,-,78,53,13.03%,0.5238095238095238
1102,SPXW231117C04730000,2023-07-05 12:00PM EDT,4730.0,46.0,32.8,34.2,0.0,-,1,2,12.98%,0.5238095238095238
1103,SPX231117C04740000,2023-07-06 11:15AM EDT,4740.0,32.98,30.1,32.1,0.0,-,70,89,12.91%,0.5238095238095238
1104,SPX231117C04750000,2023-07-06 11:29AM EDT,4750.0,31.14,28.1,29.9,0.0,-,7,1159,12.82%,0.5238095238095238
1105,SPX231117C04775000,2023-07-07 1:15PM EDT,4775.0,31.75,23.4,25.2,4.42,+16.17%,100,409,12.64%,0.5238095238095238
1106,SPX231117C04800000,2023-07-07 8:46AM EDT,4800.0,22.04,19.5,21.1,-1.11,-4.79%,1,1079,12.47%,0.5238095238095238
1107,SPX231117C04825000,2023-07-07 2:12AM EDT,4825.0,19.45,16.1,17.7,-0.65,-3.23%,15,328,12.34%,0.5238095238095238
1108,SPXW231117C04850000,2023-07-06 11:38AM EDT,4850.0,15.85,13.5,14.5,0.0,-,2,72,12.16%,0.5238095238095238
1109,SPXW231117C04875000,2023-07-07 3:59PM EDT,4875.0,11.47,11.1,12.0,-4.38,-27.63%,28,5,12.05%,0.5238095238095238
1110,SPXW231117C04900000,2023-06-30 11:39AM EDT,4900.0,13.68,9.2,10.0,0.0,-,4,84,11.97%,0.5238095238095238
1111,SPX231117C04925000,2023-07-03 9:07AM EDT,4925.0,12.5,7.3,8.4,0.0,-,67,188,11.93%,0.5238095238095238
1112,SPX231117C04950000,2023-07-06 3:22PM EDT,4950.0,7.55,5.0,7.7,0.0,-,29,69,12.12%,0.5238095238095238
1113,SPX231117C04975000,2023-06-30 2:48PM EDT,4975.0,9.4,3.9,6.5,0.0,-,441,347,12.10%,0.5238095238095238
1114,SPXW231117C05000000,2023-06-27 11:28AM EDT,5000.0,4.0,4.2,4.8,0.0,-,2,77,11.80%,0.5238095238095238
1115,SPX231117C05050000,2023-07-06 10:07AM EDT,5050.0,3.35,2.75,3.4,0.0,-,4,462,11.82%,0.5238095238095238
1116,SPX231117C05100000,2023-07-07 10:12AM EDT,5100.0,2.47,1.9,2.45,-1.23,-33.24%,20,341,11.89%,0.5238095238095238
1117,SPXW231117C05200000,2023-06-29 4:09PM EDT,5200.0,1.4,1.05,1.35,0.0,-,4,260,12.14%,0.5238095238095238
1118,SPX231117C05300000,2023-06-13 9:41AM EDT,5300.0,1.54,0.55,0.9,0.0,-,8,125,12.67%,0.5238095238095238
1119,SPX231117C05400000,2023-06-30 12:13PM EDT,5400.0,0.7,0.3,0.6,0.0,-,1,505,13.15%,0.5238095238095238
1120,SPXW231117C05500000,2023-06-20 12:11PM EDT,5500.0,0.9,0.2,0.4,0.0,-,-,10,13.60%,0.5238095238095238
1121,SPX231117C05600000,2023-06-30 12:13PM EDT,5600.0,0.3,0.1,0.3,0.0,-,1,1144,14.17%,0.5238095238095238
1122,SPXW231117C05700000,2023-06-23 11:52AM EDT,5700.0,0.12,0.05,0.25,0.0,-,1,1,14.84%,0.5238095238095238
1123,SPX231117C05800000,2023-06-16 11:44AM EDT,5800.0,0.35,0.0,0.2,0.0,-,3,860,15.43%,0.5238095238095238
1124,SPXW231117C06000000,2023-06-28 3:42PM EDT,6000.0,0.05,0.0,0.15,0.0,-,-,30,16.70%,0.5238095238095238
1125,SPXW231117C06200000,2023-06-28 3:50PM EDT,6200.0,0.05,0.0,0.15,0.0,-,-,40,18.29%,0.5238095238095238
1126,SPX231117C06400000,2023-07-03 11:35AM EDT,6400.0,0.07,0.0,0.15,0.0,-,1,917,19.83%,0.5238095238095238
1151,SPX231215C02100000,2023-03-16 12:33PM EDT,2100.0,1883.14,2079.0,2087.4,0.0,-,4,1,0.00%,0.6349206349206349
1152,SPX231215C02150000,2023-05-30 3:05PM EDT,2150.0,2094.17,2306.1,2312.2,0.0,-,1,14,78.25%,0.6349206349206349
1154,SPX231215C02250000,2022-09-12 11:05AM EDT,2250.0,1926.35,1446.7,1455.9,0.0,-,1,3,0.00%,0.6349206349206349
1155,SPX231215C02350000,2023-06-15 11:29AM EDT,2350.0,2096.71,2082.3,2094.9,0.0,-,2,6,63.22%,0.6349206349206349
1156,SPX231215C02400000,2022-06-23 9:40AM EDT,2400.0,1482.34,1636.3,1664.5,0.0,-,4,5,0.00%,0.6349206349206349
1157,SPX231215C02450000,2022-09-02 3:34PM EDT,2450.0,1578.18,1274.8,1286.1,0.0,-,1,7,0.00%,0.6349206349206349
1158,SPX231215C02500000,2023-07-05 1:16PM EDT,2500.0,1986.11,1936.9,1949.5,0.0,-,6,4249,59.44%,0.6349206349206349
1159,SPX231215C02550000,2022-07-19 3:38PM EDT,2550.0,1502.04,1828.5,1840.6,0.0,-,4,5,0.00%,0.6349206349206349
1160,SPX231215C02600000,2023-04-05 12:35PM EDT,2600.0,1537.25,1587.0,1595.0,0.0,-,1,356,0.00%,0.6349206349206349
1161,SPX231215C02625000,2021-11-10 7:51AM EDT,2625.0,1657.6,0.0,0.0,0.0,-,-,1,0.00%,0.6349206349206349
1162,SPX231215C02650000,2022-09-08 8:17AM EDT,2650.0,1461.4,1118.6,1198.8,0.0,-,2,3,0.00%,0.6349206349206349
1163,SPX231215C02700000,2023-04-03 10:54AM EDT,2700.0,1478.62,1487.7,1505.8,0.0,-,1,9,0.00%,0.6349206349206349
1164,SPX231215C02750000,2021-11-10 7:51AM EDT,2750.0,1651.5,0.0,0.0,0.0,-,1,1,0.00%,0.6349206349206349
1165,SPX231215C02775000,2021-11-10 7:51AM EDT,2775.0,1177.2,0.0,0.0,0.0,-,-,1,0.00%,0.6349206349206349
1166,SPX231215C02800000,2023-04-10 10:45AM EDT,2800.0,1363.5,1402.9,1409.8,0.0,-,1,230,0.00%,0.6349206349206349
1167,SPX231215C02825000,2023-05-04 12:09PM EDT,2825.0,1298.2,1516.3,1525.3,0.0,-,1,1,0.00%,0.6349206349206349
1168,SPX231215C02850000,2022-12-16 4:39PM EDT,2850.0,1163.91,1253.0,1271.5,0.0,-,3,5,0.00%,0.6349206349206349
1169,SPX231215C02875000,2023-05-02 10:16AM EDT,2875.0,1334.5,1417.2,1426.3,0.0,-,2,0,0.00%,0.6349206349206349
1170,SPX231215C02900000,2023-06-30 3:08PM EDT,2900.0,1607.74,1550.5,1562.9,0.0,-,1,13,51.15%,0.6349206349206349
1171,SPX231215C02925000,2023-01-23 3:53PM EDT,2925.0,1197.45,1183.0,1190.5,0.0,-,-,3,0.00%,0.6349206349206349
1172,SPX231215C02950000,2023-05-04 10:21AM EDT,2950.0,1191.05,1397.3,1406.2,0.0,-,2,13,0.00%,0.6349206349206349
1173,SPX231215C02975000,2023-05-02 11:29AM EDT,2975.0,1205.38,1322.7,1331.6,0.0,-,2,0,0.00%,0.6349206349206349
1174,SPX231215C03000000,2023-07-07 9:30AM EDT,3000.0,1458.05,1454.4,1466.7,-46.09,-3.06%,1,28323,48.71%,0.6349206349206349
1175,SPX231215C03025000,2023-05-02 10:13AM EDT,3025.0,1196.01,1275.5,1284.2,0.0,-,2,0,0.00%,0.6349206349206349
1176,SPX231215C03050000,2023-05-02 10:14AM EDT,3050.0,1172.81,1252.3,1261.0,0.0,-,2,0,0.00%,0.6349206349206349
1177,SPX231215C03075000,2022-12-05 2:43PM EDT,3075.0,1114.57,953.1,963.8,0.0,-,-,1,0.00%,0.6349206349206349
1178,SPX231215C03100000,2023-06-01 2:06PM EDT,3100.0,1204.6,1402.0,1410.7,0.0,-,1,184,52.81%,0.6349206349206349
1179,SPX231215C03125000,2023-04-10 10:57AM EDT,3125.0,1064.39,1102.6,1108.5,0.0,-,1,1,0.00%,0.6349206349206349
1180,SPX231215C03150000,2022-10-24 11:01AM EDT,3150.0,888.47,1075.8,1085.8,0.0,-,2,32,0.00%,0.6349206349206349
1181,SPX231215C03175000,2023-06-22 2:30PM EDT,3175.0,1269.2,1286.7,1299.0,0.0,-,1,8,44.53%,0.6349206349206349
1182,SPX231215C03200000,2023-06-16 1:58PM EDT,3200.0,1302.03,1262.9,1275.1,0.0,-,9,1524,43.94%,0.6349206349206349
1183,SPX231215C03225000,2023-05-25 2:40PM EDT,3225.0,1025.01,1193.3,1198.2,0.0,-,14,26,31.58%,0.6349206349206349
1184,SPX231215C03250000,2023-06-13 11:27AM EDT,3250.0,1199.5,1215.2,1227.4,0.0,-,1,338,42.77%,0.6349206349206349
1185,SPX231215C03275000,2023-05-25 2:40PM EDT,3275.0,979.76,1146.1,1150.9,0.0,-,36,40,31.08%,0.6349206349206349
1186,SPX231215C03300000,2023-06-28 10:02AM EDT,3300.0,1139.85,1167.7,1179.8,0.0,-,2,2273,41.61%,0.6349206349206349
1187,SPX231215C03325000,2023-05-23 2:30PM EDT,3325.0,933.83,1099.0,1103.8,0.0,-,2,41,30.57%,0.6349206349206349
1188,SPX231215C03350000,2023-06-06 10:26AM EDT,3350.0,1020.74,1125.4,1134.8,0.0,-,1,0,40.87%,0.6349206349206349
1189,SPX231215C03375000,2023-05-18 10:55AM EDT,3375.0,913.69,1108.4,1132.4,0.0,-,28,23,43.61%,0.6349206349206349
1190,SPX231215C03400000,2023-06-06 10:27AM EDT,3400.0,974.11,1077.4,1086.7,0.0,-,3,0,39.60%,0.6349206349206349
1191,SPX231215C03425000,2023-05-10 11:52AM EDT,3425.0,828.54,966.7,973.7,0.0,-,14,77,0.00%,0.6349206349206349
1192,SPX231215C03450000,2023-06-15 3:36PM EDT,3450.0,1065.0,1025.9,1037.8,0.0,-,2,133,38.20%,0.6349206349206349
1193,SPX231215C03475000,2023-06-23 10:00AM EDT,3475.0,965.11,1002.4,1014.2,0.0,-,6,80,37.63%,0.6349206349206349
1194,SPX231215C03500000,2023-07-05 1:07PM EDT,3500.0,1027.09,979.0,990.8,0.0,-,5,2677,37.09%,0.6349206349206349
1195,SPX231215C03525000,2023-06-05 11:01AM EDT,3525.0,874.46,988.1,990.8,0.0,-,2,0,39.85%,0.6349206349206349
1196,SPX231215C03550000,2023-06-07 3:41PM EDT,3550.0,824.96,932.3,943.9,0.0,-,1,140,35.97%,0.6349206349206349
1197,SPX231215C03575000,2023-06-23 10:00AM EDT,3575.0,871.86,909.0,920.6,0.0,-,4,99,35.43%,0.6349206349206349
1198,SPX231215C03600000,2023-07-05 3:17PM EDT,3600.0,937.55,888.1,895.4,0.0,-,1,2964,34.61%,0.6349206349206349
1199,SPX231215C03625000,2023-07-06 11:25AM EDT,3625.0,856.32,862.6,874.1,0.0,-,2,208,34.34%,0.6349206349206349
1200,SPX231215C03650000,2023-06-20 12:40PM EDT,3650.0,846.45,841.8,849.1,0.0,-,1,9903,33.55%,0.6349206349206349
1201,SPX231215C03675000,2023-06-23 9:59AM EDT,3675.0,781.41,816.5,827.9,0.0,-,10,88,33.27%,0.6349206349206349
1202,SPX231215C03700000,2023-06-29 12:14PM EDT,3700.0,787.4,795.8,803.1,0.0,-,1,6031,32.50%,0.6349206349206349
1203,SPX231215C03725000,2023-06-27 9:36AM EDT,3725.0,729.65,770.8,782.0,0.0,-,2,286,32.21%,0.6349206349206349
1204,SPX231215C03750000,2023-07-03 1:00PM EDT,3750.0,799.38,750.1,757.5,0.0,-,1,3698,31.47%,0.6349206349206349
1205,SPX231215C03775000,2023-06-01 10:26AM EDT,3775.0,560.31,767.2,772.6,0.0,-,2,460,35.45%,0.6349206349206349
1206,SPX231215C03800000,2023-07-05 10:36AM EDT,3800.0,753.53,704.8,712.3,0.0,-,5,7868,30.46%,0.6349206349206349
1207,SPX231215C03825000,2023-06-27 11:18AM EDT,3825.0,640.66,680.4,691.3,0.0,-,68,2115,30.13%,0.6349206349206349
1208,SPX231215C03850000,2023-06-16 3:19PM EDT,3850.0,685.36,661.3,666.0,0.0,-,47,17638,29.29%,0.6349206349206349
1209,SPX231215C03870000,2023-06-23 9:58AM EDT,3870.0,606.49,640.3,651.0,0.0,-,2,1,29.21%,0.6349206349206349
1210,SPX231215C03875000,2023-06-28 2:36PM EDT,3875.0,617.5,635.8,646.6,0.0,-,3,2258,29.12%,0.6349206349206349
1211,SPX231215C03900000,2023-07-07 12:08PM EDT,3900.0,633.74,616.8,621.6,29.65,+4.91%,40,13539,28.29%,0.6349206349206349
1212,SPX231215C03910000,2023-07-06 1:11PM EDT,3910.0,616.35,604.9,615.5,0.0,-,1,3,28.40%,0.6349206349206349
1213,SPX231215C03920000,2023-06-23 9:57AM EDT,3920.0,564.28,596.1,606.7,0.0,-,4,2,28.20%,0.6349206349206349
1214,SPX231215C03925000,2023-06-27 3:26PM EDT,3925.0,580.94,591.8,602.3,0.0,-,2,1741,28.10%,0.6349206349206349
1215,SPX231215C03930000,2023-06-23 9:56AM EDT,3930.0,554.27,587.4,597.9,0.0,-,20,10,28.00%,0.6349206349206349
1216,SPX231215C03950000,2023-06-30 10:52AM EDT,3950.0,610.49,571.4,579.2,0.0,-,2,11546,27.48%,0.6349206349206349
1217,SPX231215C03975000,2023-06-30 11:40AM EDT,3975.0,584.43,548.2,558.5,0.0,-,1,4175,27.10%,0.6349206349206349
1218,SPX231215C03980000,2023-06-23 9:55AM EDT,3980.0,513.35,543.9,554.2,0.0,-,2,1,27.00%,0.6349206349206349
1219,SPX231215C03990000,2023-06-21 9:51AM EDT,3990.0,527.03,535.3,545.5,0.0,-,-,1,26.80%,0.6349206349206349
1220,SPX231215C04000000,2023-07-07 3:59PM EDT,4000.0,550.43,529.5,534.4,11.63,+2.16%,150,98231,26.35%,0.6349206349206349
1221,SPX231215C04010000,2023-06-21 9:51AM EDT,4010.0,510.07,518.1,528.3,0.0,-,-,1,26.41%,0.6349206349206349
1222,SPX231215C04020000,2023-06-21 9:50AM EDT,4020.0,501.83,509.6,519.7,0.0,-,-,1,26.21%,0.6349206349206349
1223,SPX231215C04025000,2023-06-28 12:46PM EDT,4025.0,483.75,505.3,515.4,0.0,-,6,2731,26.11%,0.6349206349206349
1224,SPX231215C04030000,2023-06-23 9:55AM EDT,4030.0,471.07,501.0,511.1,0.0,-,2,1,26.01%,0.6349206349206349
1225,SPX231215C04050000,2023-07-06 11:19AM EDT,4050.0,482.14,485.2,493.1,0.0,-,4,11082,25.52%,0.6349206349206349
1226,SPX231215C04075000,2023-07-06 11:07AM EDT,4075.0,463.53,463.0,472.9,0.0,-,23,10320,25.13%,0.6349206349206349
1227,SPX231215C04080000,2023-06-30 2:27PM EDT,4080.0,507.46,458.9,468.6,0.0,-,12,6,25.03%,0.6349206349206349
1228,SPX231215C04100000,2023-07-06 12:56PM EDT,4100.0,452.82,444.7,449.7,0.0,-,7,30136,24.43%,0.6349206349206349
1229,SPX231215C04110000,2023-07-06 3:31PM EDT,4110.0,446.68,433.9,443.5,0.0,-,4,11,24.44%,0.6349206349206349
1230,SPX231215C04120000,2023-06-30 2:43PM EDT,4120.0,473.88,425.6,435.2,0.0,-,2,2,24.25%,0.6349206349206349
1231,SPX231215C04125000,2023-07-06 1:16PM EDT,4125.0,433.68,421.5,431.1,0.0,-,172,3351,24.15%,0.6349206349206349
1232,SPX231215C04130000,2023-07-06 11:06AM EDT,4130.0,418.78,417.4,426.9,0.0,-,2,10,24.05%,0.6349206349206349
1233,SPX231215C04140000,2023-07-06 11:05AM EDT,4140.0,411.11,409.2,418.7,0.0,-,30,18,23.86%,0.6349206349206349
1234,SPX231215C04150000,2023-07-07 3:55PM EDT,4150.0,405.09,403.6,408.3,1.87,+0.46%,18,20494,23.46%,0.6349206349206349
1235,SPX231215C04160000,2023-06-23 9:52AM EDT,4160.0,365.07,393.0,402.3,0.0,-,2,1,23.47%,0.6349206349206349
1236,SPX231215C04170000,2023-07-06 3:27PM EDT,4170.0,398.87,384.9,394.2,0.0,-,4,4,23.28%,0.6349206349206349
1237,SPX231215C04175000,2023-06-30 3:27PM EDT,4175.0,427.98,380.8,390.1,0.0,-,1,3860,23.18%,0.6349206349206349
1238,SPX231215C04180000,2023-07-05 11:21AM EDT,4180.0,419.6,376.8,386.0,0.0,-,8,4,23.08%,0.6349206349206349
1239,SPX231215C04190000,2023-06-28 10:55AM EDT,4190.0,354.47,368.8,378.0,0.0,-,-,1,22.89%,0.6349206349206349
1240,SPX231215C04200000,2023-07-07 4:02PM EDT,4200.0,365.05,363.2,367.9,2.21,+0.61%,23,26936,22.51%,0.6349206349206349
1241,SPX231215C04210000,2023-06-28 3:33PM EDT,4210.0,331.45,352.9,362.0,0.0,-,-,1,22.51%,0.6349206349206349
1242,SPX231215C04225000,2023-07-07 12:23PM EDT,4225.0,359.7,341.1,350.1,11.86,+3.41%,100,7791,22.22%,0.6349206349206349
1243,SPX231215C04250000,2023-07-07 3:36PM EDT,4250.0,336.98,322.3,330.0,8.18,+2.49%,3,10802,21.70%,0.6349206349206349
1244,SPX231215C04270000,2023-06-21 10:51AM EDT,4270.0,297.64,306.3,315.0,0.0,-,-,1,21.36%,0.6349206349206349
1245,SPX231215C04275000,2023-07-07 12:43PM EDT,4275.0,330.0,302.5,311.1,17.12,+5.47%,1,9848,21.26%,0.6349206349206349
1246,SPX231215C04280000,2023-06-28 10:55AM EDT,4280.0,285.53,298.7,307.3,0.0,-,-,1,21.16%,0.6349206349206349
1247,SPX231215C04290000,2023-07-06 11:51AM EDT,4290.0,295.08,291.1,299.7,0.0,-,2,3,20.97%,0.6349206349206349
1248,SPX231215C04300000,2023-07-07 3:48PM EDT,4300.0,292.0,285.6,290.3,1.2,+0.41%,1129,31468,20.62%,0.6349206349206349
1249,SPX231215C04310000,2023-07-06 11:51AM EDT,4310.0,280.18,276.2,284.6,0.0,-,4,5,20.59%,0.6349206349206349
1250,SPX231215C04320000,2023-07-06 11:51AM EDT,4320.0,272.93,268.8,277.1,0.0,-,2,36,20.40%,0.6349206349206349
1251,SPX231215C04325000,2023-07-06 12:34PM EDT,4325.0,275.01,265.1,273.4,0.0,-,4,3979,20.30%,0.6349206349206349
1252,SPX231215C04330000,2023-07-06 12:33PM EDT,4330.0,271.47,261.5,269.7,0.0,-,26,17,20.21%,0.6349206349206349
1253,SPX231215C04340000,2023-06-30 3:44PM EDT,4340.0,294.76,254.2,262.4,0.0,-,2,2,20.02%,0.6349206349206349
1254,SPX231215C04350000,2023-07-07 10:37AM EDT,4350.0,254.39,247.3,254.8,-4.55,-1.76%,7,9904,19.81%,0.6349206349206349
1255,SPX231215C04360000,2023-06-30 12:44PM EDT,4360.0,273.72,239.9,247.9,0.0,-,2,3,19.65%,0.6349206349206349
1256,SPX231215C04370000,2023-06-27 3:05PM EDT,4370.0,224.6,232.8,240.8,0.0,-,4,7,19.46%,0.6349206349206349
1257,SPX231215C04375000,2023-07-05 12:25PM EDT,4375.0,264.02,229.3,237.2,0.0,-,2,5782,19.36%,0.6349206349206349
1258,SPX231215C04380000,2023-06-30 12:44PM EDT,4380.0,258.9,225.8,233.7,0.0,-,2,46,19.27%,0.6349206349206349
1259,SPX231215C04390000,2023-06-28 10:16AM EDT,4390.0,199.85,218.9,226.7,0.0,-,1,17,19.09%,0.6349206349206349
1260,SPX231215C04400000,2023-07-07 3:23PM EDT,4400.0,216.64,213.6,218.1,-7.66,-3.42%,392,54107,18.76%,0.6349206349206349
1261,SPX231215C04410000,2023-06-29 1:48PM EDT,4410.0,199.23,205.3,212.9,0.0,-,1,4,18.72%,0.6349206349206349
1262,SPX231215C04420000,2023-06-30 10:02AM EDT,4420.0,227.79,198.6,206.2,0.0,-,15,17,18.54%,0.6349206349206349
1263,SPX231215C04425000,2023-07-07 1:34PM EDT,4425.0,222.1,195.3,202.8,33.5,+17.76%,37,5077,18.45%,0.6349206349206349
1264,SPX231215C04430000,2023-06-30 4:08PM EDT,4430.0,223.51,192.0,199.5,0.0,-,13,8,18.36%,0.6349206349206349
1265,SPX231215C04440000,2023-06-30 12:51PM EDT,4440.0,217.0,185.4,192.9,0.0,-,17,17,18.18%,0.6349206349206349
1266,SPX231215C04450000,2023-07-07 3:35PM EDT,4450.0,191.15,180.4,184.7,-0.35,-0.18%,1000,13408,17.85%,0.6349206349206349
1267,SPX231215C04460000,2023-07-07 10:24AM EDT,4460.0,181.3,172.7,179.9,2.91,+1.63%,5,105,17.81%,0.6349206349206349
1268,SPX231215C04470000,2023-06-30 2:58PM EDT,4470.0,200.47,166.4,173.6,0.0,-,29,15,17.64%,0.6349206349206349
1269,SPX231215C04475000,2023-07-06 2:05PM EDT,4475.0,172.43,165.8,167.8,0.0,-,4,7617,17.32%,0.6349206349206349
1270,SPX231215C04480000,2023-06-30 4:08PM EDT,4480.0,189.62,160.3,167.4,0.0,-,13,57,17.46%,0.6349206349206349
1271,SPX231215C04490000,2023-07-06 3:23PM EDT,4490.0,166.09,154.2,161.3,0.0,-,1,75,17.29%,0.6349206349206349
1272,SPX231215C04500000,2023-07-07 4:10PM EDT,4500.0,152.76,150.6,152.6,-3.84,-2.45%,852,21767,16.89%,0.6349206349206349
1273,SPX231215C04510000,2023-07-07 10:27AM EDT,4510.0,150.2,142.5,149.3,0.34,+0.23%,2,9,16.94%,0.6349206349206349
1274,SPX231215C04520000,2023-06-30 1:40PM EDT,4520.0,166.4,138.6,141.2,0.0,-,1,51,16.57%,0.6349206349206349
1275,SPX231215C04525000,2023-07-07 3:25PM EDT,4525.0,146.45,136.2,138.2,3.24,+2.26%,190,13239,16.48%,0.6349206349206349
1276,SPX231215C04530000,2023-07-06 12:33PM EDT,4530.0,140.51,133.0,135.6,0.0,-,52,48,16.41%,0.6349206349206349
1277,SPX231215C04540000,2023-07-06 3:23PM EDT,4540.0,136.84,127.4,130.0,0.0,-,13,13,16.25%,0.6349206349206349
1278,SPX231215C04550000,2023-07-07 3:56PM EDT,4550.0,121.8,122.5,124.4,-7.63,-5.90%,379,18249,16.07%,0.6349206349206349
1279,SPX231215C04560000,2023-07-06 10:02AM EDT,4560.0,119.7,116.8,119.4,0.0,-,59,67,15.94%,0.6349206349206349
1280,SPX231215C04570000,2023-07-06 12:38PM EDT,4570.0,118.11,111.7,114.2,0.0,-,6,102,15.78%,0.6349206349206349
1281,SPX231215C04575000,2023-07-07 3:56PM EDT,4575.0,108.9,109.2,111.7,-2.37,-2.13%,2,8282,15.70%,0.6349206349206349
1282,SPX231215C04580000,2023-06-30 11:15AM EDT,4580.0,129.33,106.7,109.2,0.0,-,3,66,15.63%,0.6349206349206349
1283,SPX231215C04590000,2023-07-06 12:12PM EDT,4590.0,107.8,101.8,104.3,0.0,-,13,38,15.48%,0.6349206349206349
1284,SPX231215C04600000,2023-07-07 4:02PM EDT,4600.0,98.19,97.1,99.5,-7.28,-6.90%,1765,33474,15.33%,0.6349206349206349
1285,SPX231215C04610000,2023-07-05 4:11PM EDT,4610.0,114.9,92.5,94.9,0.0,-,63,63,15.19%,0.6349206349206349
1286,SPX231215C04620000,2023-07-06 10:12AM EDT,4620.0,91.4,88.1,90.4,0.0,-,3,2,15.04%,0.6349206349206349
1287,SPX231215C04625000,2023-07-07 3:28PM EDT,4625.0,94.0,85.9,88.2,0.94,+1.01%,1200,8847,14.97%,0.6349206349206349
1288,SPX231215C04630000,2023-07-06 3:54PM EDT,4630.0,90.3,83.7,86.1,0.0,-,92,116,14.91%,0.6349206349206349
1289,SPX231215C04640000,2023-07-07 3:17PM EDT,4640.0,88.98,79.6,81.9,15.18,+20.57%,9,6,14.78%,0.6349206349206349
1290,SPX231215C04650000,2023-07-07 3:28PM EDT,4650.0,82.6,75.5,77.8,-0.4,-0.48%,223,12226,14.64%,0.6349206349206349
1291,SPX231215C04660000,2023-06-30 10:26AM EDT,4660.0,90.52,71.6,73.9,0.0,-,5,9,14.52%,0.6349206349206349
1292,SPX231215C04670000,2023-07-06 11:36AM EDT,4670.0,72.09,67.9,70.1,0.0,-,4,77,14.39%,0.6349206349206349
1293,SPX231215C04675000,2023-07-07 3:28PM EDT,4675.0,72.63,66.1,68.3,3.99,+5.81%,10,2630,14.34%,0.6349206349206349
1294,SPX231215C04680000,2023-06-30 2:58PM EDT,4680.0,84.35,64.3,66.5,0.0,-,1,49,14.28%,0.6349206349206349
1295,SPX231215C04690000,2023-07-07 3:28PM EDT,4690.0,67.06,60.8,62.9,0.05,+0.07%,3,16,14.15%,0.6349206349206349
1296,SPX231215C04700000,2023-07-07 3:34PM EDT,4700.0,63.51,57.4,59.5,-0.89,-1.38%,1357,37369,14.03%,0.6349206349206349
1297,SPX231215C04710000,2023-07-07 12:48PM EDT,4710.0,65.68,54.3,56.4,8.47,+14.81%,17,132,13.93%,0.6349206349206349
1298,SPX231215C04720000,2023-07-06 1:30PM EDT,4720.0,57.09,51.2,53.2,0.0,-,44,49,13.82%,0.6349206349206349
1299,SPX231215C04725000,2023-07-07 1:05PM EDT,4725.0,62.7,49.7,51.7,6.78,+12.12%,5,5953,13.76%,0.6349206349206349
1300,SPX231215C04730000,2023-07-06 3:04PM EDT,4730.0,54.54,48.4,50.3,0.0,-,6,117,13.72%,0.6349206349206349
1301,SPX231215C04750000,2023-07-07 1:22PM EDT,4750.0,54.92,42.9,44.8,9.09,+19.83%,12,10525,13.53%,0.6349206349206349
1302,SPX231215C04775000,2023-07-06 2:27PM EDT,4775.0,39.76,36.8,38.6,-1.41,-3.42%,313,4373,13.30%,0.6349206349206349
1303,SPX231215C04800000,2023-07-07 1:52PM EDT,4800.0,39.55,31.5,33.2,3.87,+10.85%,116,23719,13.11%,0.6349206349206349
1304,SPX231215C04825000,2023-07-07 3:55PM EDT,4825.0,27.43,26.8,28.4,-3.09,-10.12%,123,2178,12.92%,0.6349206349206349
1305,SPX231215C04850000,2023-07-07 12:42PM EDT,4850.0,28.75,22.8,24.3,2.25,+8.49%,106,3533,12.77%,0.6349206349206349
1306,SPX231215C04875000,2023-07-07 3:28PM EDT,4875.0,22.0,19.3,20.6,-0.28,-1.26%,12,3406,12.61%,0.6349206349206349
1307,SPX231215C04900000,2023-07-07 2:57PM EDT,4900.0,19.4,16.2,17.5,0.55,+2.92%,1159,14826,12.48%,0.6349206349206349
1308,SPX231215C04925000,2023-07-06 2:27PM EDT,4925.0,16.08,13.7,14.9,0.0,-,302,3803,12.39%,0.6349206349206349
1309,SPX231215C04950000,2023-07-07 4:02PM EDT,4950.0,12.0,11.5,12.6,-1.5,-11.11%,91,6721,12.29%,0.6349206349206349
1310,SPX231215C04975000,2023-07-07 3:34PM EDT,4975.0,11.06,9.6,10.7,-0.36,-3.15%,103,949,12.21%,0.6349206349206349
